user_id,age,gender,food_choice,berth_choice,opted_berth,opted_ss_concession,bedroll_choice
1195575,48,M,,UB,0,0,0
1196628,29,M,,LB,0,0,0
1197237,55,M,,NC,0,0,0
1205422,32,M,N,SL,0,0,0
1207653,29,M,,LB,0,0,0
1207817,27,M,,UB,0,1,0
1212297,36,M,,UB,0,0,0
1214133,26,M,,LB,0,0,0
1220455,24,M,,LB,0,0,0
1224941,33,F,,NC,0,0,0
1225753,34,M,,LB,0,0,0
1228448,30,M,,SL,0,1,0
1228450,56,M,,LB,0,0,0
1228800,25,M,,LB,0,0,0
1230873,34,M,,NC,0,0,0
1234741,23,M,,SL,0,0,0
1236294,30,M,,WS,0,0,0
1241414,29,M,,NC,0,0,0
1242400,29,M,,LB,0,0,0
1243071,30,F,V,WS,0,0,0
1243414,30,M,,SL,0,0,0
1252063,25,M,,UB,0,0,0
1254396,39,M,,UB,0,1,0
1256320,31,M,,LB,0,1,0
1256394,33,M,,LB,0,0,0
1257507,29,M,V,NC,0,1,-1
1260913,36,M,,MB,0,0,0
1261212,27,M,V,SU,0,1,0
1264778,56,M,,LB,0,0,0
1265634,36,M,,LB,0,0,1
1266934,28,M,N,SL,0,0,0
1271389,24,M,,LB,0,0,0
1277055,36,M,,SL,0,0,0
1282739,23,M,,NC,0,0,0
1287084,21,M,,SL,0,1,0
1290435,20,M,,SL,0,0,0
1293898,41,M,,NC,0,0,0
1295605,26,M,,UB,0,1,0
1301567,52,M,,LB,0,0,0
1304448,27,M,,SU,0,0,0
1307759,25,F,,WS,0,1,0
1309620,25,M,,SU,0,0,0
1310635,26,M,,WS,0,0,0
1312211,27,M,,SL,0,0,0
1313686,30,M,,NC,0,1,0
1323494,35,M,,NC,0,0,0
1328635,22,M,,LB,0,0,0
1335340,29,F,,UB,0,1,0
1336876,36,M,,LB,0,0,0
1337568,22,F,,LB,0,1,0
1342934,70,M,,LB,0,1,0
1343063,20,M,,NC,0,0,0
1343236,33,M,,MB,0,1,0
1344662,52,F,,LB,0,0,1
1347066,33,M,,UB,0,0,0
1352257,40,M,,WS,0,1,0
1354646,62,M,V,LB,0,1,0
1354698,30,M,,LB,0,0,0
1355194,29,M,,SL,0,0,0
1365142,35,M,,LB,0,0,0
1368126,34,M,,UB,0,0,0
1374438,30,M,,NC,0,0,0
1380219,30,M,,NC,0,1,-1
1380322,58,M,,LB,0,0,0
1390055,46,M,,LB,0,1,0
1391048,50,M,,MB,0,0,0
1393512,36,M,,NC,0,1,-1
1393925,22,M,,SL,0,0,0
1395180,34,M,,SL,0,0,0
1395279,33,M,,NC,0,1,0
1396640,45,M,,NC,0,0,0
1404022,20,M,,NC,0,1,0
1407316,37,M,N,NC,0,1,0
1411400,25,M,,SL,0,0,0
1413348,30,M,,WS,0,0,0
1419227,29,M,,WS,0,0,0
1419835,29,M,V,SU,0,0,0
1425836,24,M,,SU,0,1,0
1436555,26,M,,UB,0,1,0
1440173,23,M,,SL,0,1,0
1444550,21,M,,SU,0,0,0
1456087,27,M,,SL,0,0,0
1458020,33,M,,MB,0,0,0
1459931,40,M,,SL,0,0,0
1466868,45,M,,SL,0,0,0
1471781,29,M,,LB,0,0,0
1473587,39,M,,LB,0,0,0
1479711,52,M,,NC,0,0,0
1480874,26,M,,UB,0,1,0
1481467,35,M,,LB,0,0,0
1482268,31,M,,NC,0,1,0
1484208,37,M,,LB,0,0,0
1484603,35,F,,WS,0,0,0
1484923,29,F,,LB,0,0,0
1485828,28,M,,UB,0,0,0
1486486,68,M,,LB,0,1,0
1491039,32,M,,LB,0,0,0
1491126,42,M,,LB,0,0,0
1492217,51,M,V,LB,0,0,0
1496280,23,M,,NC,0,0,0
1497775,17,M,,LB,0,0,0
1499811,32,M,,UB,0,0,0
1500637,29,M,,SL,0,0,0
1502476,26,F,,WS,0,0,0
1502666,33,M,,UB,0,0,0
1509876,65,M,,WS,0,1,0
1512214,30,M,,NC,0,0,0
1512573,39,M,,LB,0,0,0
1515213,34,M,,SL,0,0,0
1517003,26,M,,WS,0,0,0
1526605,66,M,N,NC,0,1,0
1538487,28,M,,LB,0,0,0
1550705,75,M,,LB,0,1,0
1555459,29,M,,LB,0,0,1
1556856,24,F,,WS,0,0,0
1557145,29,M,,SL,0,0,0
1563279,45,M,,SL,0,1,0
1564851,47,M,,WS,0,0,0
1567333,36,M,,LB,0,0,0
1570557,34,M,,NC,0,0,0
1573375,21,M,,NC,0,0,0
1574705,31,M,,LB,0,0,0
1575653,34,M,,WS,0,1,0
1577780,23,M,,NC,0,0,0
1581148,31,M,,SL,0,1,0
1581694,50,M,,LB,0,1,0
1591801,43,M,,NC,0,0,0
1607248,27,M,,LB,0,0,0
1608113,67,M,,NC,0,1,0
1608454,29,M,,SU,0,0,0
1609765,61,M,,MB,0,1,0
1614224,23,M,,SL,0,1,0
1622290,30,M,N,SL,0,1,0
1624097,30,M,,LB,0,1,0
1624896,39,M,,UB,0,0,0
1625457,32,F,,LB,0,0,0
1626776,47,M,,LB,0,0,0
1626913,40,M,,LB,0,0,0
1628845,27,M,,LB,0,1,0
1632424,29,M,,NC,0,0,0
1636468,65,M,,LB,0,1,0
1640436,28,M,,UB,0,1,0
1644167,22,M,,WS,0,1,0
1644821,30,M,,LB,0,0,0
1645534,29,M,,UB,0,0,0
1645866,39,M,,LB,0,0,0
1648736,32,M,,SU,0,0,0
1658659,25,F,,WS,0,0,0
1662411,33,M,,SU,0,0,0
1667356,27,M,,WS,0,1,0
1667995,29,M,,SL,0,0,0
1676490,45,M,,LB,0,0,0
1678267,49,M,V,WS,0,1,0
1678646,29,M,,NC,0,0,0
1678760,33,M,,SL,0,1,0
1679763,34,M,,LB,0,0,0
1683508,25,M,,UB,0,0,0
1691517,62,M,,LB,0,1,0
1697023,46,M,,LB,0,1,0
1704500,39,M,,LB,0,1,0
1721854,33,M,,SL,0,0,0
1722030,27,M,,SL,0,0,0
1725084,26,M,,LB,0,1,-1
1728655,24,M,,NC,0,0,0
1730498,35,F,,WS,0,0,0
1731041,26,M,,NC,0,0,0
1742357,27,M,,SL,0,1,0
1748870,37,M,,NC,0,1,0
1749654,29,M,V,LB,0,0,0
1750530,44,M,V,UB,0,1,0
1750781,50,M,,SL,0,1,0
1752450,23,M,,LB,0,0,0
1758409,36,M,,WS,0,0,0
1758654,53,M,,MB,0,1,-1
1759533,34,M,,SL,0,0,0
1760280,34,F,,LB,0,0,0
1764606,29,M,,NC,0,0,0
1768604,21,M,,WS,0,0,0
1768963,37,M,,LB,0,1,0
1783846,51,M,,NC,0,0,0
1785016,28,M,,NC,0,0,0
1787555,34,M,,NC,0,0,0
1789656,46,M,,NC,0,0,0
1798105,43,M,,SU,0,0,0
1805994,27,M,,LB,0,1,0
1808386,28,M,,NC,0,0,0
1816015,59,M,,LB,0,0,0
1817129,30,M,,MB,0,1,0
1821802,30,M,,SL,0,0,0
1822081,38,M,,LB,0,0,0
1823784,58,M,V,LB,0,0,0
1827236,29,M,,LB,0,0,0
1828842,29,M,,LB,0,0,0
1837118,28,M,,MB,0,0,0
1842201,58,M,,NC,0,0,0
1846119,31,M,,SU,0,0,0
1848586,27,F,,SU,0,1,0
1852290,76,M,,LB,0,1,0
1856359,40,M,,WS,0,0,0
1857020,37,M,N,LB,0,0,0
1866384,20,M,,SL,0,0,1
1867305,27,M,,NC,0,0,0
1877821,63,M,,LB,0,1,0
1881202,29,M,,WS,0,0,0
1882245,32,M,V,WS,0,1,0
1884599,31,M,,NC,0,0,0
1887352,24,M,,NC,0,0,0
1899148,33,M,,NC,0,0,0
1905440,19,M,,NC,0,0,0
1905692,35,M,,LB,0,0,0
1911337,30,M,,CP,0,0,0
1911529,21,M,,LB,0,1,0
1913312,32,M,N,WS,0,0,0
1921058,28,M,,LB,0,1,0
1921700,27,F,,SL,0,1,0
1922298,26,M,N,SL,0,1,1
1925980,43,M,,WS,0,0,0
1927967,65,M,,LB,0,1,0
1934479,42,M,,WS,0,0,0
1936636,33,M,,UB,0,1,1
1937801,30,M,,SL,0,0,0
1942466,30,M,V,SL,0,1,0
1950551,18,M,,NC,0,0,0
1952414,45,M,,UB,0,0,0
1953087,26,M,,SL,0,0,0
1967684,67,M,,LB,0,1,1
1971598,25,M,,SL,0,0,0
1974195,48,M,,LB,0,0,0
1980152,27,M,,SL,0,0,0
1988745,35,M,,SL,0,0,0
1997577,41,M,,UB,0,0,0
2002501,63,M,,LB,0,1,0
2005575,31,M,,UB,0,0,0
2006345,31,M,,WS,0,0,0
2006767,30,M,,LB,0,0,0
2019887,38,M,,NC,0,0,0
2024034,38,M,,WS,0,0,0
2024403,38,F,,LB,0,0,0
2024486,26,M,,NC,0,0,0
2026652,22,M,,SL,0,1,0
2034962,33,M,,NC,0,1,0
2036140,30,M,,SL,0,0,0
2037267,20,M,,SL,0,0,0
2042984,16,M,,LB,0,0,0
2043707,41,M,,LB,0,0,0
2044238,57,M,V,WS,0,1,0
2044606,27,M,,UB,0,0,0
2046177,29,F,,LB,0,0,0
2049881,65,M,,LB,0,1,0
2050024,28,M,,LB,0,0,0
2050784,29,M,,SL,0,0,0
2054191,31,M,,UB,0,1,0
2074447,26,M,,UB,0,0,0
2082422,49,M,,LB,0,0,0
2082576,12,M,,UB,0,1,0
2094979,37,M,,NC,0,0,0
2095078,28,M,,SL,0,0,0
2102061,51,M,,NC,0,0,0
2103368,24,M,,WS,0,0,0
2106293,24,M,,UB,0,0,0
2113398,70,F,,LB,0,1,0
2113768,35,M,,LB,0,1,0
2113789,32,M,,UB,0,0,0
2113833,30,M,,WS,0,1,0
2118797,24,M,V,LB,0,0,0
2125340,62,M,,NC,0,1,0
2127134,48,M,,WS,0,0,0
2133795,19,M,,SL,0,0,0
2135979,35,M,,SU,0,0,0
2137225,41,M,,NC,0,1,0
2139423,33,M,D,SU,0,0,0
2143569,19,M,,NC,0,0,0
2148343,35,M,,SL,0,0,0
2151957,27,M,,LB,0,0,0
2159614,33,M,,LB,0,1,0
2160094,30,M,,LB,0,0,0
2162342,33,M,,UB,0,1,-1
2162345,36,M,,UB,0,0,0
2162353,45,M,,MB,0,1,0
2174389,22,M,,LB,0,1,0
2176744,30,M,,LB,0,1,0
2178752,63,M,,NC,0,1,0
2179218,53,M,,NC,0,0,0
2180276,29,M,,WS,0,0,0
2190563,28,F,,UB,0,0,0
2207317,32,M,,UB,0,1,0
2209775,28,M,,WS,0,0,0
2215209,22,M,,NC,0,0,0
2220127,42,M,,LB,0,1,0
2229823,40,M,,LB,0,0,0
2230541,31,M,,MB,0,0,0
2230868,42,M,,LB,0,1,-1
2235533,33,M,,MB,0,0,0
2236067,48,M,,LB,0,0,0
2238562,32,F,,NC,0,0,0
2241266,34,F,,SL,0,0,0
2249523,45,M,,NC,0,0,0
2251095,21,M,V,SL,0,1,0
2252863,26,F,,SL,0,1,0
2258788,26,M,,UB,0,0,0
2259836,20,M,,LB,0,0,0
2262600,33,M,V,NC,0,0,0
2268779,25,M,,SU,0,0,0
2275705,30,M,,LB,0,0,0
2277805,29,M,,WS,0,0,0
2278474,37,M,,WS,0,0,0
2285232,22,M,,SL,0,0,0
2292005,30,M,,SL,0,0,0
2294003,21,F,,LB,0,0,0
2296920,30,M,,UB,0,0,0
2297757,62,M,V,WS,0,1,0
2303082,37,M,,LB,0,0,0
2305936,30,M,,NC,0,1,0
2313997,22,F,,NC,0,0,0
2314402,26,M,,UB,0,0,0
2314667,37,M,,SU,0,0,0
2314859,23,M,,SL,0,0,0
2321401,64,M,,LB,0,1,0
2323297,33,M,,LB,0,0,0
2325344,28,M,,SU,0,1,0
2330017,23,M,,SU,0,1,0
2346033,35,M,,WS,0,1,0
2349580,28,M,,WS,0,0,0
2350774,63,F,,NC,0,1,0
2357502,43,M,,LB,0,0,0
2366342,27,M,,SU,0,1,0
2366774,32,M,,LB,0,0,0
2367743,26,M,,UB,0,1,0
2368455,52,F,,LB,0,1,0
2374772,25,M,,LB,0,0,0
2385292,39,M,,SL,0,0,0
2397117,30,M,,NC,0,0,0
2397934,30,M,V,NC,0,1,0
2398721,35,M,,NC,0,0,0
2399909,36,M,,NC,0,1,0
2403614,31,M,,UB,0,0,0
2406389,32,M,,LB,0,0,0
2408193,38,M,,SU,0,0,0
2408654,31,M,,NC,0,0,0
2412384,26,M,,SL,0,1,0
2414281,45,M,V,LB,0,1,0
2415682,22,M,,SL,0,0,0
2415929,30,M,,NC,0,0,0
2416695,4,M,,,0,1,0
2420320,38,M,,NC,0,0,0
2420453,27,M,,SU,0,0,0
2421488,29,M,,UB,0,0,0
2421501,36,M,V,LB,0,0,0
2422810,66,F,V,LB,0,1,0
2438708,39,M,,LB,0,0,0
2447464,31,M,,LB,0,1,0
2447508,33,M,,LB,0,0,0
2447662,26,M,,NC,0,1,0
2448593,29,F,,NC,0,1,0
2450006,47,M,,NC,0,0,0
2450052,62,M,,NC,0,1,0
2450447,25,M,,LB,0,0,0
2453490,27,M,,LB,0,1,0
2454607,28,M,V,LB,0,0,0
2455179,59,M,,LB,0,0,0
2456760,20,M,,SU,0,0,0
2465506,36,M,,NC,0,0,0
2467038,22,M,,LB,0,1,0
2467495,29,M,,SU,0,1,0
2470324,47,M,,NC,0,1,0
2476631,30,M,,UB,0,1,0
2477240,52,M,,WS,0,0,0
2477990,29,F,,NC,0,0,0
2478530,34,M,,SU,0,0,0
2478611,22,M,,SL,0,1,0
2479475,24,M,,UB,0,0,0
2482024,34,F,,LB,0,0,0
2486719,23,M,,LB,0,0,0
2488114,25,M,,UB,0,0,0
2500151,66,M,,LB,0,1,0
2506173,24,M,V,SU,0,1,0
2506455,24,M,,NC,0,0,0
2508853,32,M,,LB,0,1,0
2513091,54,M,V,LB,0,0,0
2514396,30,M,,LB,0,1,0
2514919,27,M,,SL,0,0,0
2517476,21,M,,LB,0,1,0
2517884,30,M,,LB,0,1,0
2521826,32,M,,LB,0,0,0
2525777,23,M,,NC,0,0,0
2526562,29,M,,UB,0,1,0
2530082,26,F,,SL,0,0,0
2530934,32,M,,WS,0,0,0
2533410,31,M,,LB,0,0,0
2534185,28,M,,WS,0,0,0
2537878,30,M,,LB,0,0,0
2538095,33,M,,SL,0,1,1
2544650,25,F,,LB,0,0,0
2559891,28,F,,LB,0,0,0
2565282,36,M,,LB,0,0,0
2567937,30,M,,NC,0,0,0
2570257,22,F,,WS,0,0,0
2576801,36,M,N,UB,0,1,0
2579982,29,M,,LB,0,0,0
2581752,26,M,,UB,0,0,0
2584203,45,M,,LB,0,0,0
2585351,27,M,,NC,0,1,0
2587236,30,M,,NC,0,0,0
2593049,42,M,,SL,0,0,0
2595603,65,F,,LB,0,1,-1
2600404,23,M,,LB,0,0,0
2603784,29,M,,SL,0,1,0
2609089,37,M,,SL,0,0,0
2611535,32,M,,NC,0,0,0
2614386,64,M,,LB,0,1,0
2620762,30,M,,WS,0,0,0
2627065,23,M,,LB,0,0,0
2630847,23,M,,NC,0,1,0
2633058,63,M,,NC,0,1,0
2640218,28,M,,UB,0,0,0
2646380,36,M,,LB,0,1,0
2646559,26,M,V,NC,0,0,0
2647993,43,M,,LB,0,0,0
2650331,33,M,,LB,0,0,0
2654629,28,F,,SL,0,0,0
2658218,25,M,,LB,0,1,0
2663482,29,M,,LB,0,0,0
2663569,33,M,,LB,0,1,-1
2668277,21,M,,NC,0,0,0
2670790,24,M,,SL,0,0,0
2672126,20,M,,SL,0,0,0
2673751,32,M,,SU,0,0,0
2680688,27,M,,LB,0,0,0
2681096,39,M,,LB,0,0,0
2687646,53,F,,LB,0,0,0
2689049,28,M,,SL,0,0,0
2691305,33,F,,CB,0,0,0
2693333,40,M,,UB,0,0,0
2693379,18,M,,NC,0,0,0
2699841,21,M,,UB,0,0,0
2703347,34,F,,SL,0,0,0
2703497,30,M,,LB,0,0,0
2707167,33,M,,LB,0,0,0
2715700,36,M,,NC,0,1,0
2723988,25,M,,UB,0,0,0
2726283,35,M,D,LB,0,0,0
2729430,44,M,,WS,0,1,0
2735912,39,M,,NC,0,0,0
2738491,31,M,V,SL,0,0,0
2738959,31,M,,LB,0,1,-1
2739542,30,M,,NC,0,0,0
2745265,55,M,,SL,0,0,0
2752350,42,M,,LB,0,0,0
2752691,23,M,,LB,0,1,0
2757437,50,M,,SL,0,1,0
2759291,25,F,,LB,0,1,0
2761147,41,M,,NC,0,1,0
2763428,27,M,,SL,0,0,0
2763688,30,M,V,NC,0,0,0
2765786,38,M,,LB,0,0,0
2768158,36,M,,LB,0,0,0
2769134,27,M,,NC,0,0,0
2773232,34,M,,LB,0,0,0
2773573,37,M,,SL,0,1,-1
2774158,41,M,,NC,0,0,0
2777690,41,M,,WS,0,1,0
2778197,31,M,,UB,0,0,0
2779698,30,M,,NC,0,0,0
2779794,34,M,,SU,0,0,0
2783071,30,M,,SL,0,0,0
2784318,27,M,D,LB,0,1,0
2786128,38,M,,UB,0,0,0
2805409,53,M,V,SU,0,1,0
2805764,31,M,,NC,0,1,0
2806395,62,M,V,NC,0,1,0
2807402,34,M,,WS,0,0,0
2807574,38,M,,LB,0,0,0
2810071,28,M,,WS,0,1,0
2811957,64,M,,LB,0,1,0
2818330,21,M,,SL,0,0,0
2823918,34,M,,LB,0,0,0
2824821,32,M,,UB,0,1,0
2830129,19,M,,WS,0,0,0
2831781,46,M,,LB,0,0,0
2833606,23,F,N,SL,0,0,0
2841408,33,M,,UB,0,1,0
2842933,55,M,,LB,0,0,0
2844106,23,F,,UB,0,0,0
2844145,22,M,,WS,0,1,0
2845308,38,M,,NC,0,0,0
2862073,26,M,,SL,0,0,0
2866075,40,M,,WS,0,0,0
2866244,44,M,,WS,0,0,0
2866579,34,M,,LB,0,0,0
2882035,25,F,,WS,0,1,0
2882526,41,M,,SL,0,0,0
2883138,57,M,,LB,0,0,0
2884404,38,M,,NC,0,0,0
2887938,38,F,,SL,0,0,0
2892642,38,M,V,LB,0,0,0
2893173,24,M,,NC,0,0,0
2895237,50,M,,NC,0,0,0
2898792,31,M,,WS,0,0,0
2899781,35,M,,LB,0,1,1
2919400,34,M,,SL,0,0,0
2920924,25,M,,NC,0,0,0
2926177,28,M,V,WS,0,0,0
2926924,25,M,,LB,0,0,0
2930401,38,M,,SL,0,0,0
2930477,56,M,,LB,0,1,0
2932755,37,F,,SL,0,0,0
2951651,38,M,,SL,0,0,0
2955299,50,M,,LB,0,1,0
2957580,50,M,,WS,0,0,0
2962969,43,M,V,LB,0,0,0
2967426,34,M,D,NC,0,1,0
2969810,22,M,,NC,0,0,0
2973915,43,M,,LB,0,0,0
2977629,32,M,,NC,0,0,0
2980893,25,M,,SL,0,0,0
2983013,52,M,V,LB,0,0,0
2984190,24,F,,SL,0,0,0
2984878,26,M,,WS,0,0,0
2989765,25,M,,LB,0,1,0
2990552,36,M,,NC,0,0,0
2996427,37,M,N,NC,0,0,0
3003034,30,F,,LB,0,0,0
3003560,24,M,,SL,0,0,0
3005693,20,M,,LB,0,1,0
3027770,34,M,,SL,0,0,0
3028304,27,M,,LB,0,0,0
3030984,24,M,,NC,0,0,0
3033826,25,M,,UB,0,0,0
3034333,24,M,N,SL,0,1,0
3043588,49,M,,LB,0,0,0
3044302,30,M,,NC,0,0,0
3044767,44,M,,SU,0,1,0
3049732,30,M,,WS,0,0,0
3054087,43,M,N,LB,0,0,0
3077474,31,M,,SL,0,0,0
3087565,35,M,,NC,0,0,0
3087900,25,M,,LB,0,1,0
3091010,41,M,,LB,0,0,0
3092785,43,F,,SL,0,0,0
3096949,62,M,,LB,0,1,0
3097216,32,M,V,LB,0,0,0
3100426,41,M,,SU,0,0,0
3103238,26,M,,NC,0,0,0
3105451,35,M,,UB,0,0,0
3110587,33,M,,SU,0,0,0
3112900,49,M,,LB,0,0,0
3117213,28,M,,LB,0,1,0
3119642,38,M,,SL,0,1,0
3125169,38,F,,LB,0,0,0
3128844,41,M,,SL,0,0,0
3134877,30,M,,UB,0,1,0
3136415,35,M,,UB,0,0,0
3149625,38,F,,NC,0,0,0
3150116,28,M,,UB,0,0,0
3153104,43,M,V,NC,0,1,0
3159719,31,M,,LB,0,0,0
3161940,30,M,N,SL,0,0,0
3167993,32,M,,NC,0,0,0
3172700,48,M,,LB,0,0,0
3175428,27,M,,LB,0,1,0
3175796,38,M,,NC,0,0,0
3177337,35,M,,SL,0,1,0
3189987,65,M,,LB,0,1,0
3192648,30,M,,SU,0,0,0
3211322,26,M,,LB,0,1,0
3212971,32,M,,LB,0,0,0
3213022,27,M,,SL,0,0,0
3215411,24,M,,SL,0,0,0
3220260,38,M,,LB,0,0,0
3221132,36,F,,LB,0,0,0
3222895,2,M,,,0,1,0
3223568,31,F,N,SL,0,0,0
3230429,25,M,,UB,0,0,0
3234495,28,M,,NC,0,1,0
3237631,22,M,,SL,0,0,0
3242118,27,M,,SL,0,1,0
3242884,22,M,,SL,0,0,0
3247529,24,M,,LB,0,0,0
3262910,26,M,,UB,0,1,0
3267665,32,M,,SL,0,0,0
3275348,26,M,,WS,0,1,0
3277530,31,M,,SL,0,0,0
3281892,44,M,,SL,0,0,0
3286829,25,M,,LB,0,0,0
3287959,28,M,,NC,0,1,0
3295777,32,M,,WS,0,0,0
3296503,30,M,,NC,0,1,0
3314270,27,M,,LB,0,0,0
3314861,27,M,,SL,0,1,0
3323005,27,M,,WS,0,0,0
3327123,32,M,,SL,0,0,0
3333224,33,M,,SU,0,1,0
3343743,23,M,N,SL,0,1,0
3344497,33,M,,SL,0,0,0
3344941,31,M,,WS,0,0,0
3346389,33,M,D,LB,0,1,0
3350268,18,M,,SL,0,0,0
3353991,36,M,,LB,0,0,0
3356643,54,M,,LB,0,0,0
3359723,34,M,,NC,0,1,0
3360216,37,M,,LB,0,0,0
3363666,27,M,,SU,0,0,0
3363895,41,M,,LB,0,0,0
3366985,27,M,,WS,0,1,-1
3367409,34,M,,NC,0,0,0
3369378,30,M,,NC,0,0,0
3373391,40,M,,NC,0,0,0
3373460,49,M,,LB,0,0,0
3375313,30,M,,NC,0,1,0
3376044,55,M,,LB,0,0,0
3379329,28,M,,MB,0,1,-1
3380018,30,F,,LB,0,0,0
3380234,49,M,,NC,0,0,0
3380531,31,M,,LB,0,0,0
3381764,28,M,V,SL,0,0,0
3382876,28,M,,SL,0,0,0
3383164,35,M,,SU,0,0,0
3383463,30,M,,SU,0,0,0
3383739,22,M,,UB,0,0,0
3385009,26,M,,SL,0,0,0
3390516,23,M,,UB,0,1,0
3391986,16,M,,LB,0,0,0
3393521,30,M,,WS,0,0,0
3393835,31,M,N,WS,0,1,0
3394896,41,M,,SL,0,0,0
3395140,30,M,D,NC,0,0,0
3396474,44,M,,LB,0,1,0
3397493,28,M,,LB,0,1,1
3397940,27,M,,NC,0,0,0
3399657,34,M,,NC,0,0,0
3401291,35,M,N,LB,0,0,0
3401444,24,F,,LB,0,0,0
3402835,57,M,,LB,0,0,0
3403316,31,M,,LB,0,0,0
3404643,24,M,,WS,0,0,0
3405428,24,M,,LB,0,1,0
3406214,27,M,,SL,0,0,0
3407743,27,M,,LB,0,0,0
3411032,34,M,,NC,0,0,0
3416573,61,M,V,NC,0,1,0
3420921,28,M,,LB,0,0,0
3431857,21,M,,WS,0,0,0
3432434,32,M,,UB,0,0,0
3432932,27,M,,NC,0,0,0
3437012,30,M,,WS,0,0,0
3437518,26,M,,SL,0,0,0
3439384,40,M,,LB,0,0,0
3440865,36,M,,UB,0,0,0
3441705,43,M,,NC,0,0,0
3442140,59,F,,LB,0,1,0
3445986,28,F,V,LB,0,0,0
3446022,43,M,,WS,0,0,0
3446834,33,M,,SL,0,0,0
3447392,46,M,,SL,0,0,0
3449108,37,M,,LB,0,0,0
3458091,32,M,,SL,0,0,0
3459339,28,M,,UB,0,0,0
3460030,55,M,,UB,0,1,0
3460074,33,M,V,SU,0,0,0
3460815,34,M,,SL,0,0,0
3463495,33,M,,SL,0,1,0
3463724,50,M,,LB,0,0,0
3464258,46,M,V,NC,0,1,0
3465848,33,M,,LB,0,1,1
3471151,60,F,,NC,0,1,0
3471160,62,M,,LB,0,1,0
3471423,34,M,,UB,0,0,0
3471631,28,M,,SL,0,1,0
3474508,29,M,,SL,0,0,0
3475450,28,M,,SL,0,0,0
3475588,25,M,V,LB,0,0,0
3479376,39,M,,LB,0,0,0
3482147,25,M,,UB,0,0,0
3482522,52,M,,WS,0,0,0
3483633,38,M,,NC,0,0,0
3483948,39,M,,SL,0,0,0
3484980,36,M,,SL,0,0,0
3486827,31,M,,NC,0,0,0
3487359,37,M,,SL,0,0,0
3487510,18,M,,SL,0,0,0
3491121,47,M,,WS,0,0,0
3491801,32,M,,WS,0,0,0
3493177,41,M,,SL,0,0,0
3494708,50,M,,NC,0,0,0
3496069,36,M,,LB,0,0,0
3496264,29,M,,LB,0,1,0
3496521,27,M,,SL,0,0,0
3498895,30,M,,WS,0,0,0
3502891,35,M,,LB,0,0,0
3503376,27,M,,LB,0,0,0
3506308,25,M,,LB,0,0,0
3508219,25,M,,SL,0,0,0
3508538,24,M,,WS,0,0,0
3509383,22,M,,SL,0,0,0
3510444,63,M,,SL,0,1,0
3515297,35,M,,WS,0,0,0
3518421,31,M,,LB,0,0,0
3519194,60,M,,WS,0,1,0
3520160,31,F,,LB,0,0,0
3522924,27,F,,SU,0,0,0
3524600,38,M,,NC,0,1,0
3529217,40,M,,NC,0,0,0
3535619,22,M,,SU,0,0,0
3539342,38,M,V,WS,0,0,0
3539811,32,M,,NC,0,1,0
3540390,23,M,,UB,0,0,0
3541513,28,M,,NC,0,1,0
3543257,26,M,,WS,0,0,0
3543326,62,M,,LB,0,0,0
3544971,26,M,,UB,0,0,0
3549687,60,M,,NC,0,1,0
3551216,29,M,V,SL,0,0,0
3556314,25,M,,UB,0,1,1
3559477,28,M,,MB,0,0,0
3563708,36,M,,SL,0,1,0
3564886,57,M,,MB,0,0,0
3565421,58,F,,LB,0,0,0
3569108,41,M,,LB,0,0,0
3570422,28,M,N,NC,0,0,0
3575414,30,M,,MB,0,1,-1
3578706,29,M,,SU,0,0,0
3581412,20,M,,UB,0,0,0
3586724,31,M,,NC,0,0,0
3594756,31,M,,SL,0,0,0
3596092,31,M,,SL,0,0,0
3599453,21,M,,LB,0,0,0
3602963,67,M,N,LB,0,1,0
3605582,27,M,,SL,0,1,0
3614360,54,M,,SL,0,0,0
3619103,28,M,,UB,0,0,0
3621340,30,M,,WS,0,0,0
3622260,28,M,,NC,0,0,0
3623089,33,F,,LB,0,1,0
3624977,32,M,,LB,0,0,0
3629107,32,M,,SL,0,0,0
3632579,46,M,,MB,0,0,0
3638507,66,M,,LB,0,1,0
3645134,45,M,,SL,0,0,0
3646736,28,M,,LB,0,0,0
3651387,54,M,,LB,0,0,0
3652142,23,M,,NC,0,1,0
3653158,36,M,D,SL,0,1,1
3653359,25,M,,WS,0,0,0
3653993,26,M,,NC,0,0,0
3654062,46,M,,SL,0,0,0
3667275,26,F,,WS,0,0,0
3670343,35,M,,LB,0,1,0
3670897,22,M,V,NC,0,1,0
3678132,38,M,,LB,0,0,0
3688579,39,M,,LB,0,1,0
3694057,24,F,,UB,0,0,0
3710916,35,M,,UB,0,0,0
3717108,34,M,,LB,0,0,0
3734659,36,M,,NC,0,0,0
3736470,37,M,,SU,0,0,0
3738559,22,M,,SL,0,0,0
3738730,38,M,,NC,0,0,0
3741428,54,F,,NC,0,0,0
3741867,32,M,,WS,0,0,0
3741922,21,M,,SL,0,0,0
3749010,37,M,,SL,0,1,0
3749399,23,M,,LB,0,1,0
3751787,65,M,N,NC,0,1,0
3761081,40,M,,NC,0,1,0
3765601,34,M,,SL,0,0,0
3765606,19,M,,UB,0,1,0
3766076,29,M,,LB,0,0,0
3767568,29,M,,SL,0,1,0
3768586,48,M,,SL,0,0,0
3769688,30,M,,SU,0,0,0
